71.119,0,0,-129.52658,616.34424,2977.1907,-147.10074,636.5041,2985.9004,-14.489073,-0.8965454,-0.8486824
71.119,0,1,-117.96176,371.78076,2913.5254,-120.726845,389.84436,2922.3123,-14.244734,-1.1272736,0.4781723
71.119,0,2,-310.1263,363.6277,2913.6675,-312.47244,371.9149,2918.9734,-13.562286,-10.885635,-2.9999619
71.119,0,3,-560.4173,185.96945,2900.8943,-559.8367,183.96237,2901.7053,6.0667114,-7.908478,-4.2756786
71.119995,0,4,-747.6326,415.74536,2729.7083,-741.9785,418.79047,2731.2583,5.2449493,4.8311157,0.8994751
71.119995,0,5,74.20279,379.93387,2913.3833,71.018745,407.7738,2925.6511,-14.925919,8.61795,3.952797
71.119995,0,6,386.7836,410.26877,2890.048,387.5682,411.54367,2895.0579,0.8517456,-26.602154,-6.9568195
71.119995,0,7,505.2684,733.0216,2855.663,498.72592,737.4708,2864.9138,-7.3749313,3.034027,4.2539406
71.119995,0,8,-107.12899,115.267136,2845.2473,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
71.121,0,9,-216.56583,-146.34927,2777.058,-192.74817,-133.047,2782.4858,12.745476,-4.330902,-2.4658966
71.121,0,10,-243.41814,-672.7428,2804.5398,-223.35916,-663.8033,2804.2573,-3.511879,-0.08343506,-5.8857403
71.121,0,11,-229.17311,-1158.7896,2646.541,-201.37865,-1152.0939,2654.7432,7.7414894,-2.3771362,8.443802
71.121,0,12,23.973381,-136.14374,2776.8804,51.739655,-110.18582,2786.7432,15.583405,8.220932,1.9498367
71.121,0,13,17.312115,-655.8579,2789.541,36.132233,-641.9525,2797.9985,-8.588209,0.14318848,-1.6634083
71.122,0,14,-14.100214,-1165.9564,2805.7522,4.8036594,-1152.5635,2796.4458,0.09916687,-0.261261,-17.763153
71.647995,1,0,-136.85133,638.36395,2963.9343,-147.10074,636.5041,2985.9004,-6.344681,-3.4823303,12.515144
71.647995,1,1,-116.74344,387.48602,2912.6716,-120.726845,389.84436,2922.3123,-5.6174755,-2.9501953,9.915642
71.649,1,2,-308.73923,375.06198,2903.6968,-312.47244,371.9149,2918.9734,-5.370346,-8.461517,15.550064
71.649,1,3,-560.36096,184.40213,2963.7366,-559.8367,183.96237,2901.7053,-3.8571777,-3.458374,-77.87434
71.649,1,4,-765.16077,429.41376,2832.0454,-741.9785,418.79047,2731.2583,21.155685,-8.246704,-40.161682
71.649,1,5,75.252335,399.91003,2921.6465,71.018745,407.7738,2925.6511,-5.8635254,2.5499878,4.278206
71.649,1,6,399.08112,357.66376,2947.2195,387.5682,411.54367,2895.0579,2.2017212,46.129055,-57.082565
71.649,1,7,547.90295,669.0858,2918.288,498.72592,737.4708,2864.9138,-37.44319,15.152893,-1.2725601
71.649,1,8,-97.248604,128.79506,2853.7356,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
71.65,1,9,-200.15579,-137.8165,2789.078,-192.74817,-133.047,2782.4858,5.7719116,-0.55670166,-6.3217697
71.65,1,10,-233.409,-668.6234,2806.0825,-223.35916,-663.8033,2804.2573,2.6401825,0.0154418945,4.7682896
71.65,1,11,-214.0918,-1152.4307,2640.7764,-201.37865,-1152.0939,2654.7432,2.6844807,-4.9535522,15.64801
71.65,1,12,44.648266,-121.975266,2800.5212,51.739655,-110.18582,2786.7432,5.462387,6.4638367,-13.50769
71.65,1,13,25.480772,-653.7186,2797.5667,36.132233,-641.9525,2797.9985,3.5605946,-0.005554199,14.209584
71.65,1,14,7.872387,-1164.599,2811.9968,4.8036594,-1152.5635,2796.4458,-13.70879,0.45516968,-15.982346
73.05,2,0,-120.8151,633.45197,2972.1497,-147.10074,636.5041,2985.9004,-12.965622,-3.089035,8.586853
73.05,2,1,-107.479256,384.38055,2917.323,-120.726845,389.84436,2922.3123,-11.212538,-2.746399,7.4862366
73.05,2,2,-299.7762,375.71164,2910.2783,-312.47244,371.9149,2918.9734,-10.682449,-12.017303,11.18943
73.05,2,3,-553.2172,189.81316,2967.0364,-559.8367,183.96237,2901.7053,-0.47782898,-7.034363,-74.48369
73.05,2,4,-772.9704,432.74405,2840.914,-741.9785,418.79047,2731.2583,33.13376,-2.3300476,-48.514786
73.05,2,5,84.817696,393.04947,2924.3677,71.018745,407.7738,2925.6511,-11.741058,6.5078125,3.7785492
73.050995,2,6,393.44266,323.58887,2949.1985,387.5682,411.54367,2895.0579,7.1992493,73.22183,-55.35398
73.050995,2,7,567.10474,627.47095,2931.5217,498.72592,737.4708,2864.9138,-60.969772,26.544678,-12.883438
73.050995,2,8,-93.5768,125.86603,2855.9502,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
73.050995,2,9,-202.26753,-138.17511,2790.0862,-192.74817,-133.047,2782.4858,11.545723,-3.1539307,-5.122589
73.050995,2,10,-229.7112,-669.4161,2803.8752,-223.35916,-663.8033,2804.2573,-3.1698685,0.44067383,7.984228
73.050995,2,11,-212.47795,-1153.7566,2640.0127,-201.37865,-1152.0939,2654.7432,4.76696,-4.387512,14.214447
73.052,2,12,42.918846,-127.12189,2799.0686,51.739655,-110.18582,2786.7432,10.878387,8.656937,-9.847145
73.052,2,13,26.901527,-659.00696,2797.2644,36.132233,-641.9525,2797.9985,0.40947056,0.1038208,13.059877
73.052,2,14,5.8159065,-1169.8522,2815.5627,4.8036594,-1152.5635,2796.4458,-10.245037,0.20028687,-19.851177
73.582,3,0,-104.85483,634.89514,2971.201,-147.10074,636.5041,2985.9004,-16.94648,-3.513733,9.700031
73.582,3,1,-95.459885,385.02536,2917.391,-120.726845,389.84436,2922.3123,-16.91339,-3.239624,8.548264
73.582,3,2,-287.78827,381.21136,2907.614,-312.47244,371.9149,2918.9734,-16.353882,-17.372208,14.982086
73.582,3,3,-537.68494,179.28537,2947.8933,-559.8367,183.96237,2901.7053,-7.52359,6.3326874,-58.24936
73.582,3,4,-757.1497,398.26794,2795.2043,-741.9785,418.79047,2731.2583,35.731506,17.897293,-19.247314
73.582,3,5,96.86853,388.83936,2927.1682,71.018745,407.7738,2925.6511,-17.470062,10.863312,2.1064606
73.582,3,6,403.7795,353.1473,2937.401,387.5682,411.54367,2895.0579,0.7824707,39.356445,-39.970028
73.583,3,7,544.2904,665.26624,2888.3777,498.72592,737.4708,2864.9138,-29.31987,13.905914,18.870117
73.583,3,8,-87.25729,126.007576,2857.0776,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
73.583,3,9,-201.67409,-135.44185,2790.5308,-192.74817,-133.047,2782.4858,17.268364,-5.7550354,-4.4422226
73.583,3,10,-225.13426,-666.9122,2803.3638,-223.35916,-663.8033,2804.2573,-7.1541977,0.65545654,8.94088
73.583,3,11,-218.95969,-1156.4556,2654.9316,-201.37865,-1152.0939,2654.7432,15.82518,0.8253784,-1.2129059
73.583,3,12,43.564686,-130.57858,2802.9976,51.739655,-110.18582,2786.7432,16.557251,12.2465515,-12.651009
73.583,3,13,36.25914,-662.60364,2810.0354,36.132233,-641.9525,2797.9985,-8.302081,0.25134277,4.217677
73.584,3,14,2.85466,-1173.0581,2800.051,4.8036594,-1152.5635,2796.4458,2.0716038,-0.22662354,8.431427
75.048996,4,0,-105.436386,629.6914,2962.1484,-147.10074,636.5041,2985.9004,-15.970917,-3.8256836,11.362389
75.048996,4,1,-95.1235,380.04852,2910.14,-120.726845,389.84436,2922.3123,-16.505116,-3.5964813,10.160889
75.048996,4,2,-287.49338,375.59412,2901.6118,-312.47244,371.9149,2918.9734,-15.883514,-17.074265,15.349388
75.048996,4,3,-539.5243,187.33076,2937.6904,-559.8367,183.96237,2901.7053,0.29660034,-3.0096436,-53.65175
75.05,4,4,-739.6251,421.98895,2781.6619,-741.9785,418.79047,2731.2583,16.353989,2.2391663,-15.92041
75.05,4,5,97.246376,384.50293,2918.668,71.018745,407.7738,2925.6511,-17.126266,9.876343,4.971054
75.05,4,6,406.7845,350.68256,2931.039,387.5682,411.54367,2895.0579,0.62075806,37.514133,-42.346733
75.05,4,7,545.85126,663.6774,2887.9448,498.72592,737.4708,2864.9138,-28.062988,12.4809265,12.99194
75.05,4,8,-86.5167,120.7153,2851.4502,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
75.05,4,9,-200.55632,-141.45786,2787.3235,-192.74817,-133.047,2782.4858,16.904457,-4.994812,-6.8526917
75.05,4,10,-229.71515,-672.70056,2797.49,-223.35916,-663.8033,2804.2573,-1.4553566,0.43103027,11.607252
75.050995,4,11,-215.70071,-1160.376,2643.541,-201.37865,-1152.0939,2654.7432,7.985365,-1.0435791,4.3036346
75.050995,4,12,44.736504,-135.77798,2798.1975,51.739655,-110.18582,2786.7432,16.10588,12.1870575,-13.469284
75.050995,4,13,35.410275,-667.562,2813.5764,36.132233,-641.9525,2797.9985,-6.280411,0.044006348,-4.1240997
75.050995,4,14,-2.5744667,-1173.6753,2755.4136,4.8036594,-1152.5635,2796.4458,6.699953,-3.7840576,56.612278
75.582,5,0,-104.90574,634.5403,2978.556,-147.10074,636.5041,2985.9004,-17.8213,-2.3096466,4.2517242
75.582,5,1,-96.379974,385.8218,2919.2842,-120.726845,389.84436,2922.3123,-17.457136,-2.061737,3.6305847
75.582,5,2,-288.8578,381.65253,2913.1704,-312.47244,371.9149,2918.9734,-16.7379,-15.826202,6.404442
75.582,5,3,-537.7371,187.41078,2950.631,-559.8367,183.96237,2901.7053,-3.8694305,2.1979523,-55.104645
75.582,5,4,-739.46564,410.87146,2784.9841,-741.9785,418.79047,2731.2583,19.047516,12.0625305,-5.3045807
75.582,5,5,96.097855,389.9911,2925.398,71.018745,407.7738,2925.6511,-18.17575,11.696716,0.8551178
75.582,5,6,404.2874,349.40054,2929.2463,387.5682,411.54367,2895.0579,1.2218628,44.275406,-33.75179
75.583,5,7,545.84186,661.4265,2886.5588,498.72592,737.4708,2864.9138,-30.523842,13.528473,12.577927
75.583,5,8,-88.723785,128.00894,2854.0603,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
75.583,5,9,-203.77692,-132.46194,2784.939,-192.74817,-133.047,2782.4858,17.91343,-6.709564,-1.8613815
75.583,5,10,-225.71893,-663.7649,2804.2744,-223.35916,-663.8033,2804.2573,-8.670322,0.5233154,2.4369926
75.583,5,11,-213.03775,-1152.9646,2654.9607,-201.37865,-1152.0939,2654.7432,9.320623,0.4361267,-0.34527588
75.583,5,12,41.641727,-127.14592,2792.7344,51.739655,-110.18582,2786.7432,17.000427,10.83728,-5.399147
75.583,5,13,35.051735,-659.11456,2800.8486,36.132233,-641.9525,2797.9985,-9.016157,0.24523926,3.1401958
75.584,5,14,7.014576,-1169.3809,2804.718,4.8036594,-1152.5635,2796.4458,-3.2593956,0.17718506,-5.420532
77.048004,6,0,-106.301605,623.3815,2972.3672,-147.10074,636.5041,2985.9004,-20.130087,-3.0309906,7.0686455
77.048996,6,1,-100.1238,374.30804,2916.0068,-120.726845,389.84436,2922.3123,-19.482765,-2.556549,5.405792
77.048996,6,2,-292.6446,371.41714,2910.6855,-312.47244,371.9149,2918.9734,-18.730362,-17.610703,7.3842087
77.048996,6,3,-558.4436,196.04167,2935.5618,-559.8367,183.96237,2901.7053,11.864685,-17.569138,-42.602936
77.048996,6,4,-755.7365,439.6002,2795.029,-741.9785,418.79047,2731.2583,14.668625,-8.108429,-30.365768
77.048996,6,5,92.396965,377.19894,2921.3276,71.018745,407.7738,2925.6511,-20.232605,12.470856,3.420662
77.048996,6,6,402.50595,350.2931,2928.4734,387.5682,411.54367,2895.0579,-0.21871948,30.596415,-37.09543
77.048996,6,7,545.4972,661.99695,2886.2095,498.72592,737.4708,2864.9138,-31.880592,14.085297,12.132637
77.05,6,8,-94.490814,115.97565,2852.5515,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
77.05,6,9,-211.59602,-144.1998,2785.704,-192.74817,-133.047,2782.4858,19.957916,-7.025879,-4.140854
77.05,6,10,-221.66815,-676.07385,2798.7388,-223.35916,-663.8033,2804.2573,-20.541458,1.0727539,8.738661
77.05,6,11,-215.63239,-1165.6276,2650.2827,-201.37865,-1152.0939,2654.7432,15.964642,0.8211975,-1.1934204
77.05,6,12,33.880383,-140.5137,2792.4888,51.739655,-110.18582,2786.7432,19.006287,12.152634,-6.667557
77.05,6,13,39.379333,-672.1118,2812.07,36.132233,-641.9525,2797.9985,-21.10263,-0.041015625,-8.328628
77.05,6,14,5.1418533,-1178.1376,2754.047,4.8036594,-1152.5635,2796.4458,2.9752064,-3.5046082,56.4735
77.582,7,0,-111.68133,628.5551,2973.113,-147.10074,636.5041,2985.9004,-19.612692,-3.41568,8.849865
77.582,7,1,-104.94017,378.66718,2918.423,-120.726845,389.84436,2922.3123,-20.158926,-3.0026245,7.192024
77.582,7,2,-297.51355,375.66943,2915.5237,-312.47244,371.9149,2918.9734,-19.355103,-17.948975,6.7488327
77.582,7,3,-559.8252,194.26843,2929.8386,-559.8367,183.96237,2901.7053,8.509125,-11.443466,-32.032455
77.583,7,4,-751.34973,438.26617,2779.2273,-741.9785,418.79047,2731.2583,8.200745,-7.645813,-20.941757
77.583,7,5,87.633194,381.66492,2921.3225,71.018745,407.7738,2925.6511,-20.960358,11.919128,7.628601
77.583,7,6,398.9621,348.636,2929.1787,387.5682,411.54367,2895.0579,0.3713379,36.741047,-37.980804
77.583,7,7,543.3041,660.1786,2880.3743,498.72592,737.4708,2864.9138,-32.82109,15.449402,18.561914
77.583,7,8,-99.98331,119.88834,2856.754,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
77.583,7,9,-217.79842,-140.80167,2793.2363,-192.74817,-133.047,2782.4858,20.667427,-6.51239,-7.47097
77.583,7,10,-225.2577,-672.7875,2803.505,-223.35916,-663.8033,2804.2573,-23.154768,1.1763916,11.50511
77.583,7,11,-215.16536,-1162.2671,2654.8154,-201.37865,-1152.0939,2654.7432,11.910677,0.6890259,-0.9778137
77.584,7,12,27.745523,-136.97934,2796.933,51.739655,-110.18582,2786.7432,19.649254,12.529968,-6.909767
77.584,7,13,35.681046,-668.38086,2822.94,36.132233,-641.9525,2797.9985,-23.542412,-0.34710693,-14.751848
77.584,7,14,4.127821,-1172.3383,2741.6902,4.8036594,-1152.5635,2796.4458,0.2328682,-6.5196533,79.697426
79.048996,8,0,-115.30321,632.4249,2990.0332,-147.10074,636.5041,2985.9004,-16.648033,-1.263794,0.19096375
79.048996,8,1,-105.59576,384.67358,2926.6804,-120.726845,389.84436,2922.3123,-17.466284,-1.2159424,0.37319946
79.048996,8,2,-298.0845,380.40662,2921.1985,-312.47244,371.9149,2918.9734,-16.730408,-14.882309,2.5152893
79.048996,8,3,-556.5544,191.402,2933.8096,-559.8367,183.96237,2901.7053,3.710617,-4.5667877,-30.395384
79.048996,8,4,-757.28424,438.42957,2797.9426,-741.9785,418.79047,2731.2583,16.733047,-9.807953,-36.315933
79.048996,8,5,86.893,388.94052,2932.1624,71.018745,407.7738,2925.6511,-18.201538,12.444122,-1.7705841
79.05,8,6,400.03772,349.2966,2938.2146,387.5682,411.54367,2895.0579,1.0712891,43.385998,-36.419987
79.05,8,7,541.4018,661.5776,2888.9534,498.72592,737.4708,2864.9138,-30.003433,14.24118,19.062157
79.05,8,8,-97.94945,127.713974,2858.2012,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
79.05,8,9,-213.02242,-131.96597,2786.227,-192.74817,-133.047,2782.4858,17.935722,-7.493744,0.9931946
79.05,8,10,-222.018,-663.7887,2802.247,-223.35916,-663.8033,2804.2573,-21.618628,1.0105591,5.7537594
79.05,8,11,-215.28519,-1153.0361,2652.777,-201.37865,-1152.0939,2654.7432,15.268061,0.50445557,-0.18270874
79.05,8,12,32.416145,-126.52527,2793.2168,51.739655,-110.18582,2786.7432,16.996658,9.92778,-1.7390289
79.050995,8,13,30.230928,-658.59656,2797.1863,36.132233,-641.9525,2797.9985,-13.421496,0.32873535,7.2853775
79.050995,8,14,13.985428,-1169.7361,2792.9766,4.8036594,-1152.5635,2796.4458,-15.073364,0.6867981,2.6574636
79.581,9,0,-112.69792,635.65784,2996.0334,-147.10074,636.5041,2985.9004,-20.801073,-0.82910156,-1.9654312
79.581,9,1,-107.1859,388.7376,2930.6265,-120.726845,389.84436,2922.3123,-21.444275,-0.8905029,-1.159195
79.581,9,2,-299.78784,386.44177,2928.9421,-312.47244,371.9149,2918.9734,-20.615433,-16.538422,-2.81736
79.582,9,3,-559.3325,189.40007,2929.8315,-559.8367,183.96237,2901.7053,0.47875977,0.1980133,-18.974344
79.582,9,4,-757.3812,428.96008,2785.1956,-741.9785,418.79047,2731.2583,15.782944,-4.572159,-25.927002
79.582,9,5,85.416046,391.03345,2932.3108,71.018745,407.7738,2925.6511,-22.270859,14.734131,0.4927063
79.582,9,6,373.99918,188.1943,2904.9873,387.5682,411.54367,2895.0579,63.545807,207.03273,-6.7083893
79.582,9,7,652.1938,388.94843,2841.7058,498.72592,737.4708,2864.9138,-166.01561,128.16754,32.860497
79.582,9,8,-103.51399,132.06691,2860.605,-95.615555,134.11397,2853.4634,0.0,0.0,0.0
79.582,9,9,-222.63159,-126.067444,2789.5098,-192.74817,-133.047,2782.4858,21.968391,-9.072235,0.10555267
