37.86,0,0,-225.11185,109.98982,731.7349,-263.27695,116.14133,719.4331,-9.77462,-1.3755493,-18.967056
37.86,0,1,-231.95836,-98.49011,738.33075,-260.3166,-93.24403,745.2775,-6.738697,-1.5291595,-20.830929
37.86,0,2,-404.09927,-93.37045,822.62305,-443.4468,-88.74037,802.74146,-17.719315,-2.361435,-47.634388
37.861,0,3,-404.11005,-377.23087,822.58545,-443.46036,-372.60077,802.6945,-0.0027770996,0.0,-0.009338379
37.861,0,4,-408.59445,-660.95593,815.0543,-448.45187,-656.29407,794.3323,-0.5071106,0.0317688,-0.8311157
37.861,0,5,-59.81742,-103.60977,654.03845,-77.18637,-97.747696,687.8136,4.2480164,-1.1291351,6.025879
37.861,0,6,296.99127,-0.21103668,620.69946,254.81009,-6.899048,603.2623,-7.439636,-7.796196,-55.63665
37.861,0,7,91.06737,4.3792095,439.61142,37.50351,-0.031299114,448.26794,-17.28595,2.4640694,21.883133
37.861,0,8,-235.703,-311.7883,743.6384,-257.3255,-304.80344,771.39026,0.0,0.0,0.0
37.862,0,9,-328.78842,-522.4294,792.6936,-350.32413,-514.0022,827.62335,0.19902039,1.6947784,7.110054
37.862,0,10,-328.78174,-949.28973,792.67645,-350.31577,-940.86255,827.6019,0.0016784668,0.0,-0.004272461
37.862,0,11,-327.9043,-1345.4362,790.44147,-349.34042,-1337.0073,825.1188,0.09790015,0.001739502,-0.24816847
37.862,0,12,-150.10689,-527.7436,705.1986,-158.3447,-518.7235,767.3826,13.265244,2.2933655,34.437027
37.862,0,13,-150.09064,-954.60394,705.1096,-158.32439,-945.58386,767.27136,0.004058838,0.0,-0.022277832
37.862,0,14,-148.55954,-1350.6707,696.95325,-156.61812,-1341.6302,758.20984,0.17517078,0.020355225,-0.9051504
39.391,1,0,-308.88846,48.859314,877.95575,-263.27695,116.14133,719.4331,69.218124,22.434555,-86.345436
39.391,1,1,-236.86368,-127.2204,816.1129,-260.3166,-93.24403,745.2775,67.99914,21.184479,-86.02264
39.391,1,2,-413.9035,-193.52167,807.2278,-443.4468,-88.74037,802.74146,67.48334,94.71547,-21.789042
39.392,1,3,-280.77365,-352.31677,657.35443,-443.46036,-372.60077,802.6945,-133.14206,-96.941986,149.83107
39.392,1,4,-228.55988,-405.48376,452.42072,-448.45187,-656.29407,794.3323,-57.20529,-230.5263,196.57147
39.392,1,5,-59.82383,-60.91913,824.99817,-77.18637,-97.747696,687.8136,68.43394,-46.61818,-150.96341
39.392,1,6,247.85974,-104.134735,671.3364,254.81009,-6.899048,603.2623,16.997223,132.06238,70.973595
39.392,1,7,135.41623,-138.83795,441.29684,37.50351,-0.031299114,448.26794,-97.85133,41.349365,80.046326
39.392,1,8,-166.00566,-308.2444,755.0488,-257.3255,-304.80344,771.39026,0.0,0.0,0.0
39.392,1,9,-188.104,-524.08044,689.31946,-350.32413,-514.0022,827.62335,-67.33356,14.660599,119.805786
39.392998,1,10,-188.10382,-950.9408,689.319,-350.31577,-940.86255,827.6019,0.008178711,0.0,-0.020935059
39.392998,1,11,-187.94173,-1347.0942,688.9046,-349.34042,-1337.0073,825.1188,0.81324744,0.008758545,-2.0687861
39.392998,1,12,-2.1913147,-454.4563,698.6499,-158.3447,-518.7235,767.3826,-68.629715,-59.50377,52.545
39.392998,1,13,-2.1908574,-881.31665,698.6474,-158.32439,-945.58386,767.27136,0.01985216,3.0517578E-5,-0.10876464
39.392998,1,14,-1.9133283,-1277.4674,697.1347,-156.61812,-1341.6302,758.20984,1.4287394,0.10430908,-7.548829
41.391,2,0,-269.097,39.17842,759.7784,-263.27695,116.14133,719.4331,79.454315,16.004868,-7.8951187
41.391,2,1,-186.68613,-153.93239,777.6944,-260.3166,-93.24403,745.2775,80.33276,16.181808,-7.982401
41.391,2,2,-358.76743,-222.72108,827.7907,-443.4468,-88.74037,802.74146,69.352264,89.52428,-0.6428814
41.391,2,3,-344.5044,-506.00592,816.6995,-443.46036,-372.60077,802.6945,-14.276581,-0.57559204,11.0442505
41.391,2,4,-265.9171,-762.65894,724.34033,-448.45187,-656.29407,794.3323,-83.578804,-27.04068,83.99693
