29.959,0,0,-417.97614,660.30115,575.1145,-418.1441,660.8086,574.7357,0.1125679,0.089019775,-1.2414093
29.959,0,1,-437.28918,396.6596,553.8249,-437.45364,398.65393,554.8073,-0.07971215,0.025268555,0.30976868
29.96,0,2,-588.93427,395.9493,570.05945,-589.8889,397.79913,570.4153,-0.30532837,-0.22666931,-0.36511922
29.96,0,3,-650.05133,116.63074,607.4931,-649.3585,118.31625,609.24945,1.6474457,-0.16436768,1.4005203
29.96,0,4,-583.1846,-45.338333,378.47284,-574.73145,-22.648987,369.00995,7.760315,21.00383,-11.219238
29.96,0,5,-285.6441,397.3699,537.59033,-285.01837,399.50873,539.19934,0.14906311,0.056030273,1.0033455
29.96,0,6,-212.6903,131.24957,558.0492,-220.22073,133.97803,586.2446,-8.306992,1.2077332,26.476913
29.96,0,7,-303.57672,4.3849106,388.33118,-301.78467,10.407913,383.5547,15.9663315,13.360046,-16.461655
29.961,0,8,-434.33237,183.733,572.1292,-434.40744,185.02364,572.8592,0.0,0.0,0.0
29.961,0,9,-526.49243,-29.63913,600.6164,-526.7125,-29.141342,600.67413,0.1297226,-0.15539551,-0.7550297
29.961,0,10,-541.32,-468.89697,637.244,-541.5401,-468.39917,637.30176,-1.9073486E-6,-3.0517578E-5,3.8146973E-6
29.961,0,11,-512.3916,-883.28436,722.5705,-512.6117,-882.78656,722.62823,0.0,0.0,0.0
29.961,0,12,-336.25867,-28.748077,580.2507,-336.00995,-28.071945,581.148,0.030914307,0.01977539,0.14268684
29.961,0,13,-309.35568,-468.79083,592.3942,-309.10696,-468.1147,593.29156,3.8146973E-6,-3.0517578E-5,1.9073486E-6
29.961,0,14,-277.55347,-878.9655,695.2523,-277.30475,-878.28937,696.14966,0.0,0.0,0.0
31.093,1,0,-417.99738,660.24493,563.72485,-418.1441,660.8086,574.7357,-2.086689,0.28445435,-1.5449944
31.093,1,1,-438.98157,403.96872,542.6767,-437.45364,398.65393,554.8073,0.27321792,0.29351807,3.1541214
31.093,1,2,-591.2612,403.47708,561.5882,-589.8889,397.79913,570.4153,-2.3917847,-1.7246704,0.24857783
31.093,1,3,-654.2655,127.82422,618.169,-649.3585,118.31625,609.24945,3.5346603,-3.8300476,-17.74664
31.093,1,4,-643.4091,-99.18225,440.67075,-574.73145,-22.648987,369.00995,63.77069,86.04123,-62.74124
31.094,1,5,-286.70187,404.46036,523.7652,-285.01837,399.50873,539.19934,2.9850006,-0.96990967,6.33696
31.094,1,6,-214.98508,125.2536,531.2291,-220.22073,133.97803,586.2446,-4.3433228,3.1206665,41.451504
31.094,1,7,-241.09764,-131.6135,402.80463,-301.78467,10.407913,383.5547,-67.59062,114.9059,-104.43202
31.094,1,8,-435.58813,185.44154,564.3213,-434.40744,185.02364,572.8592,0.0,0.0,0.0
31.094,1,9,-527.02747,-33.3918,597.74304,-526.7125,-29.141342,600.67413,-2.6931229,0.42852783,-5.056156
31.094,1,10,-541.85504,-472.64966,634.37067,-541.5401,-468.39917,637.30176,-1.9073486E-6,0.0,3.8146973E-6
31.094,1,11,-512.92664,-887.03705,719.69714,-512.6117,-882.78656,722.62823,0.0,0.0,0.0
31.095001,1,12,-337.36194,-32.779465,574.1887,-336.00995,-28.071945,581.148,2.1192932,0.906723,-1.4145174
31.095001,1,13,-310.45895,-472.8222,586.3323,-309.10696,-468.1147,593.29156,0.0,0.0,0.0
31.095001,1,14,-278.65674,-882.9969,689.19037,-277.30475,-878.28937,696.14966,0.0,0.0,0.0
33.092,2,0,-406.94507,638.56537,570.42145,-418.1441,660.8086,574.7357,6.3545494,0.5317688,51.327175
33.092,2,1,-420.69037,366.2129,601.0046,-437.45364,398.65393,554.8073,-9.143846,0.79808044,7.535717
33.092,2,2,-571.0725,371.83575,618.8177,-589.8889,397.79913,570.4153,-24.08284,-15.60733,7.497088
33.092,2,3,-675.25323,104.301025,645.78,-649.3585,118.31625,609.24945,44.711113,-11.948181,11.87183
33.092,2,4,-674.7272,-162.70877,536.8722,-574.73145,-22.648987,369.00995,74.10101,126.044556,-131.33167
33.092,2,5,-270.30826,360.59003,583.19147,-285.01837,399.50873,539.19934,6.0762024,-2.5059357,9.239807
33.093002,2,6,-204.4913,-39.25595,643.2269,-220.22073,133.97803,586.2446,-1.0193176,134.31528,-12.990173
33.093002,2,7,-278.99744,-92.103134,443.3484,-301.78467,10.407913,383.5547,3.095642,-55.340378,22.420334
33.093002,2,8,-426.38718,125.27016,628.9675,-434.40744,185.02364,572.8592,0.0,0.0,0.0
33.093002,2,9,-537.09875,-111.74603,669.36975,-526.7125,-29.141342,600.67413,6.679985,-4.3564606,-9.05365
33.093002,2,10,-562.02515,-550.31775,708.64355,-541.5401,-468.39917,637.30176,10.098814,-0.6861572,-2.6461754
33.093002,2,11,-563.52405,-961.23755,813.41486,-512.6117,-882.78656,722.62823,30.427305,-3.4675598,-19.444832
33.094,2,12,-327.0692,-119.59912,644.4912,-336.00995,-28.071945,581.148,11.580017,4.701874,-6.1818457
